id,Product_ID,SKU_ID,Store_ID,Time_ID,Supplier_ID,Warehouse_ID,PO_ID,Sales_Transaction_ID,Quantity_Sold,Unit_Price,Discount_Amount,Sales_Revenue,Tax_Amount,Net_Sales_Value,Payment_Type,Date_ID,Return_Qty,Return_ID,Customer_ID,Event_ID,Quantity_Return,Return_Reason,Return_Type,Refund_Amount,Return_Status,Return_Method,Inspection,Loss_Value,Forecast_Method,Forecast_Model_Name,Forecast_Period_Start,Forecast_Period_End,Forecast_Quantity,Actual_Quantity,Forecast_Error_Pct,Forecast_Error_Value,Demand_Variance,Model_Version,Model_Accuracy_Score,Last_Trained_Date,Indicator_ID,Indicator_Value,Trend_Direction,Expected_Crowd_Index,Stock_On_Hand,Stock_In_Transit,Reserved_Stock,Damaged_Stock,Expiry_Date,Batch_Number,On_Hand_Quantity,Reserved_Quantity,Available_Quantity,Stock_Status,Movement_ID,Movement_Type,Movement_Quantity,Movement_Time,Source_Location,Destination_Location,Ordered_Qty,Unit_Cost,Total_PO_Value,Order_Status,Lead_Time_Days,Fulfillment_ID,Received_Quantity,Rejected_Quantity,Delivery_Date,Delivery_Delay_Days,Quality_Inspection_Result,Recommendation_ID,Current_Stock,Safety_Stock,Recommended_Order_Quantity,Recommended_Order_Date,Stockout_Risk,On_Time_Delivery_Rate,Average_Delivery_Delay,Defect_Rate,Fill_Rate,Order_Accuracy,Supplier_Rating,On_Time_Delivery_Flag,Delay_Days,Quality_Score,Quality_Rating,Delivery_Rating,Cost_Rating,Reliability_Score,Trend_ID,Platform_ID,Keyword_ID,Search_Volume_Index,Mention_Count,Engagement_Score,Trend_Velocity,Sentiment_Score,Viral_Index,Warehouse_Stock_ID,Bin_ID,WH_Quantity_On_Hand,Quantity_Picked,Quantity_Received,Quantity_Damaged,Weather_ID,Location_ID,Temperature,Humidity,Rainfall_mm,Wind_Speed,Weather_Condition,Demand_Impact_Score,Heat_Index,Extreme_Weather_Flag,Weather_Severity_Score,Strategy_ID,SKU_Code,Product_Name,Brand,Category,Subcategory,Launch_Date,Shelf Life Days,Unit of Measure,Status,Demand_Sensitivity,Store_Type,Store_Name,Area_sqft,Opening_Date,Manager_Name,Contact_Number,Operating_Hours,Is_Active,Day,Week_Number,Month,Quarter,Season,Year,Supplier_Name,Supplier_Type,Supplier_Tier,Payment_Terms,Contract_ID,Contract_Type,Contract_Value,Minimum_Order_Quantity,Contract_Start_Date,Contract_End_Date,City,State,Country,Latitude,Longitude,Climate_Zone,delivery_zone,traffic_density,Warehouse_Name,Warehouse_Type,Capacity,Automation_Level,Cold_Storage_Availability,Event_Name,Event_Category,Event_Type,Event_Description,Event_Start_Date,Event_End_Date,Venue,Wind_Speed_Category,Inventory_Location_ID,Location_Type,Storage_Type,Cold_Storage_Flag,Stock_Level,Inventory_Status,Last_Updated,Strategy_Name,Strategy_Type,Safety_Stock_Formula,Lead_Time_Adjustment,Supplier_Performance_ID,Evaluation_Period,Platform_Name,Platform_Type,User_Base_Size,Indicator_Name,Indicator_Country,Update_Frequency,Keyword_Text,Product_Category,Trend_Category,Storage_Bin_Type,Storage_Bin_Capacity,Temperature_Zone,Promotion_ID,Promotion_Name,Promotion_Type,Promotion_Start_Date,Promotion_End_Date,Discount_Percent,Campaign_ID,Promotion_Is_Active,Date,
6939,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,33,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Bulk Storage,392,Ambient,PROM_000858,Super Saver 761,Loyalty_Promo,23-10-2027,23-10-2029,26.67,CAMP_0584,0,22-02-2025,
6909,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,26,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Pallet,621,Chilled,PROM_000932,Mega Sale 242,Loyalty_Promo,24-03-2027,24-04-2005,50.09,CAMP_0211,0,27-02-2025,
6881,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,21,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Bulk Storage,557,Ambient,PROM_000858,Super Saver 761,Loyalty_Promo,23-10-2027,23-10-2029,26.67,CAMP_0584,0,06-03-2025,
6850,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,27,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Cold Storage,550,Controlled,PROM_000479,Flash Deal 454,Loyalty_Promo,23-08-2013,23-08-2020,47.99,CAMP_0653,1,10-03-2025,
7065,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,27,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0274,10-10-2024,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Cold Storage,558,Chilled,PROM_000479,Flash Deal 454,Loyalty_Promo,23-08-2013,23-08-2020,47.99,CAMP_0653,1,17-03-2025,
7028,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,22,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0274,10-10-2024,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Cold Storage,550,Controlled,PROM_000479,Flash Deal 454,Loyalty_Promo,23-08-2013,23-08-2020,47.99,CAMP_0653,1,24-03-2025,
7008,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,25,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0274,10-10-2024,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Cold Storage,570,Chilled,PROM_000858,Super Saver 761,Loyalty_Promo,23-10-2027,23-10-2029,26.67,CAMP_0584,0,28-03-2025,
6974,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,31,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Pineapple Extract,EcoOrchard,Beverages,Juice,10-04-2022,401,KG,Active,Low,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000274,Annual,625163,193,07-06-2020,07-12-2024,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Bulk Storage,722,Chilled,PROM_000858,Super Saver 761,Loyalty_Promo,23-10-2027,23-10-2029,26.67,CAMP_0584,0,05-04-2025,
4,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,29,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Sparkling Apple,UrbanGrind,Beverages,Juice,13-01-2020,265,Liter,Discontinued,Medium,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000060,Exclusive,1516597,825,18-08-2021,04-01-2027,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0060,19-02-2024,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Cold Storage,558,Chilled,PROM_000479,Flash Deal 454,Loyalty_Promo,23-08-2013,23-08-2020,47.99,CAMP_0653,1,10-04-2025,
8736,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,28,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Sparkling Apple,UrbanGrind,Beverages,Juice,13-01-2020,265,Liter,Discontinued,Medium,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000060,Exclusive,1516597,825,18-08-2021,04-01-2027,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Pallet,988,Frozen,PROM_000858,Super Saver 761,Loyalty_Promo,23-10-2027,23-10-2029,26.67,CAMP_0584,0,16-04-2025,
8758,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,22,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Sparkling Apple,UrbanGrind,Beverages,Juice,13-01-2020,265,Liter,Discontinued,Medium,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000060,Exclusive,1516597,825,18-08-2021,04-01-2027,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Bulk Storage,557,Ambient,PROM_000479,Flash Deal 454,Loyalty_Promo,23-08-2013,23-08-2020,47.99,CAMP_0653,1,23-04-2025,
8781,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,21,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Sparkling Apple,UrbanGrind,Beverages,Juice,13-01-2020,265,Liter,Discontinued,Medium,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000060,Exclusive,1516597,825,18-08-2021,04-01-2027,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Pallet,621,Chilled,PROM_000858,Super Saver 761,Loyalty_Promo,23-10-2027,23-10-2029,26.67,CAMP_0584,0,29-04-2025,
8811,P_000479,SKU-862,S_000316,T_000105,SUP_0663,W_0033,PO_000082,TRAN_000082,20,1269.62,241.28,4113.36,540.38,4653.74,Wallet,D_20230904,0,R_000290,C_000034,E_000105,0,Customer Dissatisfaction,Full,0,Pending,Store Credit,Yes,0,RandomForest,DFM_v1,18-02-2026,20-03-2026,998,1033,3.51,-35,306.25,v8,0.93,03-02-2026,IND_000142,7.84,Stable,12074,0,0,0,0,,,0,0,0,,,,0,,,,176,140.57,24740.32,Shipped,4,F_000376,81,2,21-08-2024,7,Passed,R_000082,94,23,380,17-10-2024,Medium,0,0,0,0,0,0,,0,0,0,0,0,0,TR_000082,PF_000186,K_000075,7255,1437,3.32,0.63,-0.53,2.09,WS_0082,B_000219,86,24,124,14,WE_000082,L_000749,25.4,82,30.88,12.1,Heatwave,0.92,33.6,No,2,ST_000479,SKU-862,Sparkling Apple,UrbanGrind,Beverages,Juice,13-01-2020,265,Liter,Discontinued,Medium,Franchise,SmartBuy 360,3581,19-04-2021,Ravi Kumar,9.18E+11,9 AM - 9 PM,No,Wednesday,12,March,1,Summer,2022,Elite Industries,Manufacturer,Tier 2,Net 60,C_000060,Exclusive,1516597,825,18-08-2021,04-01-2027,Frankfurt,Hesse,Germany,30.338526,-160.964044,Tropical,Zone 3,Medium,Central Warehouse,Fulfillment Center,362754,Semi-Automated,No,Grand Event 122,Technology,Conference,Event about community,29-06-2022,30-06-2022,Convention Center,,,,,,0,,,Seasonal Demand Strategy,EOQ,Avg_Demand * Lead_Time + Safety_Buffer,Supplier Delay Adjustment,SP_0423,14-05-2023,YouTube,Social Media,Small (<1M),Consumer Confidence Index,Brazil,Weekly,seasonal special,Dairy,Demand Trend,Bulk Storage,392,Ambient,PROM_000479,Flash Deal 454,Loyalty_Promo,23-08-2013,23-08-2020,47.99,CAMP_0653,1,05-05-2025,
